ID Institution,Institution,ID Stage 1a,Stage 1a,ID Stage 1b,Stage 1b,ID Stage 2,Stage 2,Avg efectiveness,Avg overcoming,Avg initiative,Avg integration,Avg improvement,Avg fairness,Avg sned_score
9586,LICEO MUNICIPALIZADO ARAUCANIA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,52.904090881347656,52.408138275146484,78.27999877929688,52.41666793823242,62.96296310424805,97.07127380371094,64.18136596679688
9587,LICEO MALAQUIAS CONCHA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,49.61266326904297,45.692535400390625,98.8499984741211,80.0,100.0,96.96693420410156,64.41432189941406
9588,ESCUELA BAS. TECNO SUR,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,43.012142181396484,54.49199676513672,0.0,0.0,92.59259033203125,95.75714111328125,54.090675354003906
9590,ESCUELA BELGICA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,58.017974853515625,56.9564094543457,91.37999725341797,79.25,92.59259033203125,97.18009185791016,70.09121704101562
9591,LICEO N523,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,54.066036224365234,50.190826416015625,66.02999877929688,30.083332061767578,100.0,97.00927734375,62.865875244140625
9592,ESCUELA BASICA SENDERO DEL SABER,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,57.56226348876953,55.22477340698242,71.05000305175781,27.833332061767578,100.0,97.19498443603516,65.79853820800781
9593,ESCUELA BASICA EDUCADORES DE CHILE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,52.408241271972656,51.12705612182617,0.0,0.0,92.21272277832031,95.8739242553711,56.64314270019531
9595,ESCUELA CAPITAN AVALOS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,50.196746826171875,45.53609085083008,82.9800033569336,83.0,92.3456802368164,96.97305297851562,63.632686614990234
9597,ESCUELA PABLO DE ROKHA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,44.997283935546875,39.55230712890625,0.0,0.0,92.59259033203125,95.76814270019531,50.64448547363281
9598,ESCUELA MUNICIPAL VIOLETA PARRA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,43.13589859008789,43.21232223510742,0.0,0.0,100.0,95.75128173828125,51.12501525878906
9599,LICEO MUNICIPAL PURKUYEN,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,52.91126251220703,41.59814453125,70.79090881347656,67.16666412353516,92.59259033203125,97.06598663330078,62.03680419921875
9600,ESCUELA NANIHUE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.05224609375,51.96759033203125,0.0,0.0,92.33268737792969,95.79908752441406,55.62270736694336
9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,40.49816131591797,33.167579650878906,0.0,0.0,92.59259033203125,95.75183868408203,47.188499450683594
9602,COLEGIO NERUDA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,56.134056091308594,34.1448860168457,99.25,71.33333587646484,92.59259033203125,97.03822326660156,63.05209732055664
9604,LICEO MUNICIPALIZADO CENT.ED. LA PINTANA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,52.53102493286133,47.24217224121094,0.0,0.0,100.0,95.73646545410156,55.72631072998047
9605,COLEGIO MUNICIPAL PROCERES DE CHILE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,53.588443756103516,48.794410705566406,99.25,86.5,100.0,97.0857162475586,67.12902069091797
9606,ESCUELA BAS. LA ARAUCANIA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,48.33686065673828,54.38254928588867,76.16999816894531,41.0,100.0,97.18801879882812,63.11331558227539
9607,ESCUELA DIFERENCIAL SANTA TERESITA DE LOS AND,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,59.8125,75.25,100.0,95.52092742919922,86.75958251953125
9608,CENTRO EDUCACIONAL MIRADOR,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,45.40961456298828,38.136905670166016,0.0,0.0,92.59259033203125,95.8710708618164,50.423377990722656
9609,ESCUELA BAS. SANITAS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,57.92119598388672,45.2891960144043,93.5,55.83333206176758,100.0,96.93780517578125,65.83979797363281
9610,ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,60.9041862487793,47.853172302246094,91.58000183105469,72.41666412353516,92.59259033203125,97.12089538574219,68.26751708984375
9611,ESCUELA BASICA TUPAHUE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,44.77346420288086,41.98675537109375,0.0,0.0,81.48148345947266,95.84748077392578,51.03854751586914
9612,ESCUELA BASICA ISLAS DE CHILE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.74474334716797,55.05641174316406,75.4800033569336,23.333332061767578,100.0,97.09674835205078,63.61810302734375
9614,ESCUELA BASICA KARELMAPU,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,46.31702423095703,49.16704177856445,0.0,0.0,100.0,95.84941101074219,53.99094009399414
9616,LICEO VICTOR JARA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.431453704833984,44.613853454589844,0.0,0.0,92.59259033203125,95.70883178710938,53.68931198120117
9617,LICEO MUNICIPAL LA GRANJA POETA NERUDA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.756248474121094,38.479923248291016,82.69999694824219,52.5,92.59259033203125,96.98990631103516,60.70082092285156
9618,ESCUELA BAS. BENJAMIN SUBERCASEAUX,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,54.808292388916016,48.445396423339844,95.12999725341797,70.16666412353516,92.59259033203125,96.94371032714844,66.2393798828125
9620,ESCUELA BASICA JUAN DE DIOS ALDEA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,45.98075866699219,51.4815559387207,84.9800033569336,68.0,99.70951080322266,97.08647918701172,63.27973175048828
9625,ESCUELA BASICA VILLA LA CULTURA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,41.77860641479492,36.00392150878906,0.0,0.0,92.59259033203125,95.88780975341797,48.48635482788086
9626,ESCUELA BAS. REINA GUILLERMINA DE HOLANDA,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,0.0,0.0,100.0,95.52092742919922,65.75601196289062
9629,ESCUELA BASICA ALIVEN,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,48.07368469238281,47.72259521484375,73.6500015258789,30.333332061767578,81.48148345947266,97.12850952148438,60.08315658569336
9631,ESCUELA ESPECIAL DE ADULTOS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,0.0,0.0,100.0,95.75979614257812,56.27906036376953
9634,COLEGIO MARISTA MARCELINO CHAMPAGNAT,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,59.55048370361328,46.042945861816406,93.45454406738281,93.83333587646484,100.0,96.85942840576172,68.5337142944336
9635,ESCUELA ESPECIAL PART. EDUCADORAS AGAZZI,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,90.3125,86.875,92.59259033203125,98.09200286865234,94.84169006347656
9636,ESCUELA PARTICULAR VENANCIA LEIVA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,57.35967254638672,45.865142822265625,80.75,42.91666793823242,92.59259033203125,96.74810791015625,64.19258880615234
9637,COLEGIO CHRISTIAN GARDEN SCHOOL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,64.1806640625,48.82280349731445,91.68181610107422,42.08333206176758,100.0,96.89639282226562,68.33951568603516
9638,ESCUELA BÁSICA PADRE ESTEBAN GUMUCIO VIVES,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,54.506587982177734,49.01731491088867,81.68000030517578,38.41666793823242,92.59259033203125,96.97979736328125,63.90132522583008
9639,ESCUELA PARTICULAR EMA DIAZ SIERRA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,58.665531158447266,54.19192886352539,77.7699966430664,60.41666793823242,74.0740737915039,95.52092742919922,67.06310272216797
9642,ESCUELA PARTICULAR TTE.DAGOBERTO GODOY,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,68.53547668457031,43.789302825927734,78.7300033569336,81.25,100.0,95.52092742919922,69.42003631591797
9643,INSTITUTO COMERCIAL EMA DIAZ SIERRA-DIUR,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,44.20182800292969,49.918243408203125,0.0,0.0,92.59259033203125,95.52092742919922,53.198238372802734
9646,COLEGIO POLIVALENTE FRANCISCO RAMIREZ,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,75.49623107910156,43.804447174072266,74.31818389892578,60.16666793823242,92.59259033203125,86.99227142333984,68.65642547607422
9647,LICEO SAN FRANCISCO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,64.45823669433594,43.47431945800781,99.1500015258789,85.33333587646484,92.59259033203125,96.9228286743164,69.41290283203125
9653,ESCUELA PRESBITERIANA EL SALVADOR,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,58.89544677734375,49.87702941894531,98.6500015258789,92.16666412353516,92.59259033203125,97.025634765625,69.4817123413086
9654,ESCUELA PARTICULAR FRANCISCO RAMIREZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,97.96281433105469,42.6287956237793,90.0,98.33333587646484,92.59259033203125,95.52092742919922,81.36542510986328
9655,ESCUELA PARTICULAR CLAUDIO MATTE,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,77.5447006225586,46.21258544921875,94.9800033569336,90.5,92.59259033203125,96.82365417480469,75.00791931152344
9656,ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,72.02013397216797,44.13753128051758,90.37999725341797,83.16666412353516,92.59259033203125,96.84575653076172,71.74501037597656
9659,ESCUELA COLEGIO ALBERTO BLEST GANA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,56.12406539916992,47.635005950927734,83.68000030517578,62.75,74.0740737915039,95.52092742919922,64.75809478759766
9660,ESCUELA PARTIC PARROQUIAL DOMINGO SAVIO,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,61.40728759765625,50.99649429321289,97.25,79.16666412353516,100.0,96.97401428222656,70.12733459472656
9663,ESCUELA PARTICULAR ELSA RAMIREZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,77.73239135742188,38.730140686035156,90.0,98.33333587646484,92.59259033203125,95.52092742919922,72.78854370117188
9664,COLEGIO PARTICULAR PUERTO NAVARINO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.24598693847656,45.95792770385742,69.37999725341797,44.16666793823242,92.59259033203125,95.52092742919922,62.54682159423828
9665,CENTRO EDUCACIONAL SANTA ROSA DEL SUR,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,55.0460205078125,40.47147750854492,89.18181610107422,86.08333587646484,81.48148345947266,95.52092742919922,63.99835205078125
9666,ESC. PART. CELESTIN FREINET,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,46.55230712890625,48.09592819213867,96.8499984741211,100.0,92.59259033203125,97.01254272460938,64.69682312011719
9667,ESC.PART. ESPECIAL NUESTRO MUNDO,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,79.75,95.625,81.48148345947266,98.09200286865234,93.64605712890625
9668,ESCUELA PARTICULAR FORJADORES DEL FUTURO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.430599212646484,47.37226486206055,0.0,0.0,74.0740737915039,95.68048095703125,54.08474349975586
9669,COLEGIO NUESTRO MUNDO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,61.459938049316406,52.91215133666992,64.12999725341797,27.583332061767578,81.48148345947266,95.52092742919922,65.4267807006836
9673,ESCUELA PARTICULAR ARTURO MATTE LARRAIN,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,69.59823608398438,47.62685012817383,91.27999877929688,71.08333587646484,92.59259033203125,96.84725952148438,71.27608489990234
9674,ESCUELA BASICA ALAS DE AGUILA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,55.06432342529297,60.77222442626953,99.30000305175781,100.0,100.0,97.22013092041016,71.7364501953125
9676,ESCUELA PARTICULAR SAN MARCELO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,65.14684295654297,48.876827239990234,91.02999877929688,90.41666412353516,100.0,97.0391616821289,71.12109375
9680,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.416534423828125,52.846466064453125,74.69999694824219,64.5,74.0740737915039,95.52092742919922,64.02421569824219
9681,ESCUELA PARTICULAR ELLIOT COLLEGE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.64009475708008,42.87055969238281,0.0,0.0,92.59259033203125,95.52092742919922,53.23704528808594
9684,COLEGIO SAN GREGORIO DE LA SALLE,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,74.97820281982422,44.82382583618164,76.80000305175781,66.08333587646484,74.0740737915039,95.52092742919922,70.70085906982422
9685,ESCUELA BASICA PARTIC ESTRELLA DE CHILE,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,58.33089065551758,47.518226623535156,0.0,0.0,92.59259033203125,95.75143432617188,57.80470275878906
9686,LICEO TÉCNICO CLOTARIO BLEST RIFFO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,45.458614349365234,53.66183853149414,86.18181610107422,54.41666793823242,100.0,95.52092742919922,62.751346588134766
9687,LICEO CHRISTA MC AULIFFE,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,51.998661041259766,56.36677169799805,95.75,72.0,92.59259033203125,97.06114959716797,67.57250213623047
9688,LICEO JUAN GOMEZ MILLAS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,42.83927536010742,49.918243408203125,66.97272491455078,55.08333206176758,92.59259033203125,96.97941589355469,59.78749465942383
9690,CENTRO DUC.CARDENAL JOSE MARIA CARO,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,39.753910064697266,49.918243408203125,0.0,0.0,81.48148345947266,95.80072021484375,51.391841888427734
9693,LICEO POLITECNICO CIENCIA Y TECNOLOGIA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,56.2609977722168,41.64070510864258,62.0363655090332,33.33333206176758,73.897705078125,96.66990661621094,60.61014938354492
9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,46.3553352355957,40.04560089111328,70.80908966064453,41.25,87.6543197631836,95.52092742919922,57.44297790527344
9695,LICEO POLIVALENTE EUGENIO PEREIRA SALAS,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,40.774192810058594,44.84918212890625,0.0,0.0,100.0,95.582763671875,50.67243194580078
9697,LICEO POLIVALENTE,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,42.11557388305664,49.918243408203125,0.0,0.0,74.0740737915039,95.84547424316406,52.127357482910156
9698,ESCUELA BASICA AVIADORES,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.954776763916016,55.24825668334961,94.8499984741211,82.83333587646484,74.0740737915039,97.0597915649414,68.84008026123047
9699,COLEGIO NACIONES UNIDAS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.8157958984375,52.86048126220703,90.1500015258789,38.33333206176758,62.58309555053711,97.07061767578125,63.905643463134766
9700,COLEGIO PALESTINO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,46.927345275878906,43.04075241088867,70.33000183105469,21.916667938232422,55.55555725097656,96.86677551269531,57.15196228027344
9701,LICEO POLIVALENTE OLOF PALME,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,50.263736724853516,46.9307861328125,77.94000244140625,29.666667938232422,81.48148345947266,97.08651733398438,60.886600494384766
9702,ESCUELA BASICA MARIO ARCE GATICA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,44.161861419677734,37.28966522216797,87.12999725341797,83.58333587646484,74.0740737915039,97.11032104492188,59.033714294433594
9703,ESCUELA ESPERANZA JOVEN,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,50.6444206237793,57.94493865966797,92.5,55.16666793823242,81.48148345947266,97.12647247314453,66.26880645751953
9704,ESCUELA LO VALLEDOR,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,46.99799346923828,52.79081344604492,0.0,0.0,91.88712310791016,95.9458999633789,55.11652374267578
9705,ESCUELA BASICA SALOMON SACK,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.95549774169922,48.954803466796875,0.0,0.0,100.0,95.84733581542969,55.27729034423828
9706,ESCUELA BAS. OSCAR ENCALADA YOVANOVICH,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,50.499305725097656,51.00651168823242,68.44000244140625,27.0,81.48148345947266,97.06184387207031,61.40620040893555
9709,ESCUELA BLUE STAR COLLEGE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,48.28383255004883,51.512874603271484,75.12999725341797,58.33333206176758,74.0740737915039,96.9850082397461,62.531272888183594
9710,ESCUELA BASICA SANTA ADRIANA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,43.147579193115234,43.6965217590332,63.40999984741211,19.833332061767578,100.0,96.6753158569336,56.26446533203125
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,42.15639114379883,40.27448654174805,80.58999633789062,45.25,92.59259033203125,96.98701477050781,57.161617279052734
9714,ESCUELA BASICA JOSE MARTI,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.17279815673828,46.15887451171875,90.0,82.0,92.59259033203125,95.52092742919922,65.70487976074219
9715,ESCUELA BASICA VILLA SANTA ELENA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,44.20402145385742,31.490358352661133,83.37000274658203,91.83333587646484,92.59259033203125,97.06698608398438,57.973243713378906
9716,ESCUELA BASICA ACAPULCO,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.230865478515625,47.391048431396484,0.0,0.0,100.0,95.80894470214844,56.78288269042969
9717,ESCUELA CIUDAD DE LYON,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,48.09728240966797,49.796180725097656,87.75,50.83333206176758,100.0,97.08796691894531,62.904945373535156
9718,ESCUELA BASICA PAUL HARRIS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,53.738399505615234,43.48424530029297,87.9000015258789,39.5,92.59259033203125,97.04637145996094,62.509849548339844
9719,ESCUELA BASICA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.86661911010742,37.86977767944336,100.0,98.33333587646484,100.0,97.07601165771484,64.06757354736328
9720,COLEGIO HERNAN OLGUIN,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,50.60829162597656,50.150390625,92.1500015258789,77.25,92.59259033203125,97.0737075805664,65.36674499511719
9721,ESCUELA NEMESIO ANTUNEZ,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,54.271568298339844,44.9654426574707,95.44999694824219,69.0,92.59259033203125,97.03466796875,65.04727935791016
9722,LICEO PORTAL DE LA CISTERNA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,48.987335205078125,51.91870880126953,96.9000015258789,91.91666412353516,80.24691772460938,96.9901123046875,66.01514434814453
9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,38.65351486206055,37.10688400268555,76.12999725341797,47.0,100.0,96.99288940429688,54.94796371459961
9727,ESCUELA CIUDAD DE BARCELONA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,47.866641998291016,41.39650344848633,93.5999984741211,75.83333587646484,92.59259033203125,97.07305145263672,61.91727066040039
9728,ESCUELA DIFERENCIAL PARA NINOS SORDOS,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,74.75,31.875,92.59259033203125,98.09200286865234,84.31669616699219
9729,ESCUELA VILLA SUR,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,49.588871002197266,47.581661224365234,89.87999725341797,74.5,92.59259033203125,97.09587860107422,64.00149536132812
9730,COLEGIO ANTU,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.744293212890625,47.337520599365234,0.0,0.0,74.0740737915039,95.74589538574219,56.425472259521484
9733,ESCUELA BASICA CLARA  ESTRELLA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,53.43075180053711,48.28599166870117,82.0,68.08333587646484,81.48148345947266,97.12784576416016,64.61138153076172
9734,ESCUELA  RAUL SAEZ SAEZ,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,40.7083625793457,31.57497787475586,77.80000305175781,59.16666793823242,92.59259033203125,96.96925354003906,54.714508056640625
9736,ESCUELA BASICA BERNARDO O´HIGGINS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,47.037506103515625,45.11163330078125,79.2300033569336,37.16666793823242,92.59259033203125,97.06121826171875,59.85258865356445
9738,COLEGIO PARQUE LAS AMERICAS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,51.517295837402344,54.8379020690918,96.25,96.16666412353516,92.59259033203125,96.98831939697266,68.18862915039062
9740,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,41.05637741088867,50.44763946533203,76.27999877929688,42.33333206176758,100.0,97.28204345703125,59.411712646484375
9741,ESCUELA BASICA COEDUCACIONAL,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,43.780765533447266,52.84274673461914,87.08000183105469,36.25,100.0,96.87480926513672,61.344608306884766
9743,LICEO ELENA CAFFARENA MORICE,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,43.1667366027832,47.602481842041016,83.08000183105469,49.25,92.59259033203125,96.820556640625,59.900062561035156
9747,C.E.I.A.PEDRO AGUIRRE CERDA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.83206558227539,47.478721618652344,82.0999984741211,70.0,81.48148345947266,96.8635025024414,64.57750701904297
9750,COLEGIO SOFIA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,50.32611083984375,43.14668655395508,77.83000183105469,63.0,92.59259033203125,95.52092742919922,61.38798904418945
9754,INSTITUTO COMERCIAL PARTICULAR LA CISTERNA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,46.24082946777344,53.34278106689453,75.4454574584961,88.75,81.48148345947266,95.52092742919922,63.65354537963867
9757,CENTRO EDUCACIONAL SANTA CLARA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,70.17347717285156,47.562782287597656,95.44999694824219,90.91666412353516,92.59259033203125,96.94330596923828,72.73397827148438
9758,COLEGIO SANTA ISABEL DE HUNGRIA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,72.22684478759766,52.87059020996094,98.30000305175781,98.33333587646484,100.0,96.90934753417969,75.66242218017578
9759,LICEO LAURA VICUNA,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,74.1878890991211,50.80057144165039,86.0,97.08333587646484,92.59259033203125,95.52092742919922,74.5542984008789
9760,ESCUELA ESPECIAL PARTICULAR YUNGAY,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,0.0,0.0,55.55555725097656,95.52092742919922,63.21632766723633
9766,COLEGIO SANTA MARIA DE LOS ANGELES,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,76.94310760498047,48.88595962524414,97.30000305175781,97.5,92.59259033203125,96.86396026611328,76.03194427490234
9767,LICEO MADRE CECILIA LAZZERI,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,79.34061431884766,48.61726760864258,88.05000305175781,84.16666412353516,92.59259033203125,96.87775421142578,75.62515258789062
9768,ESCUELA Y LICEO LIAHONA,1,Urbana,2,Media urbana (con o sin básica),31,Media urbana (con o sin básica) grupo 1,74.52454376220703,46.45391845703125,0.0,0.0,81.48148345947266,95.52092742919922,63.22541046142578
9771,CHILEAN EAGLES COLLEGE N.3,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,60.283321380615234,46.27558898925781,71.3499984741211,65.91666412353516,92.59259033203125,95.52092742919922,65.70528411865234
9772,ESCUELA ESPECIAL NTA SENORA DE LAS PENAS,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,80.625,53.875,92.59259033203125,98.09200286865234,88.46669006347656
9778,COLEGIO PARTICULAR JOSE ABELARDO NUNEZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,64.99329376220703,49.437530517578125,92.25,72.5,92.46597290039062,96.98388671875,70.23580169677734
9779,ESCUELA TECNICA SANTA ROSA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,52.200313568115234,54.63698196411133,70.57272338867188,45.25,92.59259033203125,95.52092742919922,63.975791931152344
9780,COLEGIO TENIENTE DAGOBERTO GODOY,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,56.71158981323242,49.79716873168945,79.58000183105469,67.25,92.49382781982422,95.52092742919922,65.92827606201172
9781,CENTRO POLITECNICO PARTICULAR SAN RAMON,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,49.86009216308594,48.18760299682617,94.81818389892578,66.58333587646484,92.59259033203125,96.86358642578125,64.12086486816406
9782,CENTRO EDUCACIONAL LINCOLN COLLEGE,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,60.04060363769531,45.65486145019531,0.0,0.0,100.0,95.52092742919922,58.01298904418945
9784,LICEO POLIVALENTE LA CISTERNA N°1,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,43.885284423828125,55.227718353271484,66.30908966064453,56.5,92.59259033203125,95.52092742919922,61.37131881713867
9786,ROSA MARCKMANN DE GONZALEZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,63.20917892456055,41.290557861328125,82.19999694824219,60.08333206176758,92.59259033203125,95.52092742919922,65.75137329101562
9788,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,52.45783996582031,41.90412521362305,0.0,0.0,92.59259033203125,95.72119903564453,54.053070068359375
9789,ESCUELA PARTICULAR PABLO GOYENECHE IVER,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,49.690067291259766,43.86805725097656,57.59000015258789,12.833333015441895,100.0,97.2921142578125,58.16971206665039
9791,ESCUELA PARTICULAR CHILDREN`S COLLEGE,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,72.65552520751953,55.22106170654297,67.62999725341797,66.25,92.59259033203125,95.52092742919922,72.5811996459961
